Property_type,Property_city,Property_location,Bedrooms,Bathrooms,Parking_space,Floor_size,Estate_Agent,Property_price
Apartment,Johannesburg,Marshalltown,1,1,2,65,"Redcon Property Management",6800
Apartment,Johannesburg,Marshalltown,1,1,3,NULL,"Ithemba Property",6800
Apartment,Johannesburg,Marshalltown,1,2,1,11,"Redcon Property Management",6800
Apartment,Johannesburg,Marshalltown,2,1,2,38,"Redcon Property Management",6800
Apartment,Johannesburg,Marshalltown,2,2,1,103,"RE/MAX Advantage",5500
Apartment,Johannesburg,"Mayfair West",1,2,1,100,"Zareena Kara Properties",3300
Apartment,Johannesburg,Melrose,1,1,1,NULL,"RealNet RainMaker",26000
Apartment,Johannesburg,"Melrose Arch",1,1,1,40,"Silver Property Group",13750
Apartment,Johannesburg,"Melrose Arch",1,1,1,43,"Rawson Properties Sandton - Morningside",13750
Apartment,Johannesburg,"Melrose Arch",1,1,1,60,"Silver Property Group",26000
Apartment,Johannesburg,"Melrose Arch",1,1,1,65,"Landsdowne Investment Properties",13750
Apartment,Johannesburg,"Melrose Arch",1,1,1,95,"Pam Golding Properties - Hyde Park Rentals",18500
Apartment,Johannesburg,"Melrose Arch",1,2,1,45,"Real Estate Services",27000
Apartment,Johannesburg,"Melrose Arch",1,2,1,83,"Pam Golding Properties - Hyde Park Rentals",26000
Apartment,Johannesburg,"Melrose Arch",1,2,1,84,"AFHCO Holdings (Pty) Ltd Johannesburg",23500
Apartment,Johannesburg,"Melrose Arch",1,2,2,NULL,"National Letting",22000
Apartment,Johannesburg,"Melrose Arch",2,2,2,60,"RE/MAX One Waterfall",22000
Apartment,Johannesburg,"Melrose Arch",3,2,1,50,"Zareena Kara Properties",22000
Apartment,Johannesburg,Meredale,1,1,1,NULL,"AFHCO Holdings (Pty) Ltd Johannesburg",7000
Apartment,Johannesburg,Milpark,1,1,1,155,"RE/MAX Advantage",6000
Apartment,Johannesburg,Milpark,1,1,1,29,"RE/MAX Superior - Mulbarton",6000
Apartment,Johannesburg,Mulbarton,1,1,2,39,"Preferental Platform",7100
Apartment,Johannesburg,Mulbarton,2,3,1,NULL,"AFHCO Holdings (Pty) Ltd Johannesburg",10000
Apartment,Johannesburg,"New Doornfontein",1,1,1,174,"O-YES Properties",3600
Apartment,Johannesburg,"New Doornfontein",1,1,1,45,"Ithemba Property",3240
Apartment,Johannesburg,"New Doornfontein",3,3,1,65,"Evolate Real Estate",3850
Apartment,Johannesburg,Newlands,2,1,1,NULL,"Zareena Kara Properties",3850
Apartment,Johannesburg,Oakdene,1,1,2,NULL,"Framework Property Services",7000
Apartment,Johannesburg,Oaklands,1,1,2,46,"Pam Golding Properties - Hyde Park Rentals",8590
Apartment,Johannesburg,Orchards,1,1,1,36,"Real Estate Services",7500
Apartment,Johannesburg,Orchards,1,1,1,49,"Ithemba Property",9000
Apartment,Johannesburg,Ormonde,1,1,1,74,"City Property",5800
Apartment,Johannesburg,Parkhurst,1,1,2,50,"RE/MAX Advantage",9500
Apartment,Johannesburg,Parkhurst,1,1,2,98,"Pam Golding Properties - Hyde Park Rentals",9500
Apartment,Johannesburg,Parkhurst,1,2,2,NULL,"Redcon Property Management",13000
Apartment,Johannesburg,Parktown,1,1,2,NULL,"Redcon Property Management",12000
Apartment,Johannesburg,Parktown,2,2,1,122,"RE/MAX Advantage",8500
Apartment,Johannesburg,Parktown,2,3,2,86,"Mafadi Property Management Office",12000
Apartment,Johannesburg,"Parktown North",1,1,1,NULL,"Real Estate Services",9500
Apartment,Johannesburg,"Parktown North",2,1,3,150,"EXP South Africa",9000
Apartment,Johannesburg,Parkview,1,1,1,NULL,"Pam Golding Properties - Hyde Park Rentals",8000
Apartment,Johannesburg,Parkview,1,1,1,36,"Real Estate Services",8000
Apartment,Johannesburg,Parkview,1,1,1,88,"Zareena Kara Properties",6000
Apartment,Johannesburg,Richmond,1,1,1,47,"National Letting",6500
Apartment,Johannesburg,Richmond,1,1,1,57,"Zareena Kara Properties",6500
Apartment,Johannesburg,Richmond,1,1,2,25,"National Letting",7000
Apartment,Johannesburg,Richmond,1,1,2,37,"Real Estate Services",6800
Apartment,Johannesburg,Richmond,2,3,1,NULL,"National Letting",5500
Apartment,Johannesburg,Richmond,3,1,2,NULL,"Evolate Real Estate",6700
Apartment,Johannesburg,Rosebank,1,1,1,NULL,"AFHCO Holdings (Pty) Ltd Johannesburg",15000
Apartment,Johannesburg,Rosebank,1,1,1,NULL,"IHS Property Management",17000
Apartment,Johannesburg,Rosebank,1,1,1,152,"IHS Property Management",9250
Apartment,Johannesburg,Rosebank,1,1,1,30,"You Realty",12000
Apartment,Johannesburg,Rosebank,1,1,1,31,"Ithemba Property",15000
Apartment,Johannesburg,Rosebank,1,1,1,35,"RE/MAX Advantage",11000
Apartment,Johannesburg,Rosebank,1,1,1,38,"Chas Everitt Waterfall",21000
Apartment,Johannesburg,Rosebank,1,1,1,40,"Rent - A - Property",11500
Apartment,Johannesburg,Rosebank,1,1,1,50,"RE/MAX Masters - Bryanston",13000
Apartment,Johannesburg,Rosebank,1,1,1,59,"Rent - A - Property",11500
Apartment,Johannesburg,Rosebank,1,1,1,60,"Seeff Sandton",14999
Apartment,Johannesburg,Rosebank,1,1,1,72,"Knightsbridge Properties",21000
Apartment,Johannesburg,Rosebank,1,1,1,77,"Firzt Realty Company",10000
Apartment,Johannesburg,Rosebank,1,1,1,85,"Real Estate Services",13600
Apartment,Johannesburg,Rosebank,1,1,2,NULL,Mandated,10000
Apartment,Johannesburg,Rosebank,1,1,2,138,"Pam Golding Properties - Hyde Park Rentals",9000
Apartment,Johannesburg,Rosebank,1,1,2,71,"Renprop Residential",12000
Apartment,Johannesburg,Rosebank,1,2,1,45,"AFHCO Holdings (Pty) Ltd Johannesburg",12000
Apartment,Johannesburg,Rosebank,2,1,2,51,"CSi Property Group",9000
Apartment,Johannesburg,Rosettenville,1,1,1,NULL,"Mafadi Property Management Office",4120
Apartment,Johannesburg,Rosettenville,1,1,1,NULL,"National Letting",3800
Apartment,Johannesburg,Rosettenville,1,1,1,NULL,"RE/MAX Advantage",3400
Apartment,Johannesburg,Rosettenville,1,1,1,150,"Jawitz Johannesburg North",2600
Apartment,Johannesburg,Saxonwold,1,1,1,80,"Real Estate Services",10000
Apartment,Johannesburg,Sydenham,1,1,1,61,"Evolate Real Estate",6000
Apartment,Johannesburg,Sydenham,2,3,1,27,Mandated,5800
Apartment,Johannesburg,"Turf Club",2,1,1,NULL,"RE/MAX Advantage",3800
Apartment,Johannesburg,Turffontein,1,1,1,120,"Ithemba Property",3000
Apartment,Johannesburg,Turffontein,1,1,1,30,"National Letting",2200
Apartment,Johannesburg,Turffontein,1,1,1,36,"Mafadi Property Management Office",3500
Apartment,Johannesburg,Turffontein,2,1,2,54,"Zareena Kara Properties",2600
Apartment,Johannesburg,"Upper Houghton",1,1,1,17,"Ithemba Property",6950
Apartment,Johannesburg,Waverley,1,1,1,127,"EXP South Africa",9500
Apartment,Johannesburg,Waverley,1,1,1,65,"AFHCO Holdings (Pty) Ltd Johannesburg",8500
Apartment,Johannesburg,Waverley,1,1,2,50,"Real Estate Services",8500
Apartment,Johannesburg,Waverley,1,1,2,85,"Real Estate Services",7500
Apartment,Johannesburg,"West Turffontein",1,1,1,48,"You Realty",3000
Apartment,Johannesburg,Westcliff,1,1,2,81,"Keller Williams Select",13500
Apartment,Johannesburg,Westdene,1,1,1,194,Mandated,3950
Apartment,Johannesburg,Westdene,1,1,1,37,"National Letting",3000
Apartment,Johannesburg,Westdene,1,1,1,54,"National Letting",3000
Apartment,Johannesburg,Westdene,1,1,2,128,"O-YES Properties",4700
Apartment,Johannesburg,Westdene,1,1,2,21,"RE/MAX Masters - Bryanston",3000
Apartment,Johannesburg,Westdene,1,1,2,58,"You Realty",6000
Apartment,Johannesburg,"Winchester Hills",2,2,1,NULL,"National Letting",5800
Apartment,Midrand,"Barbeque Downs",2,2,2,68,"Real Estate Services",7875
Apartment,Midrand,"Barbeque Downs",3,2,1,99,"LuxLiv Property Group",9000
Apartment,Midrand,"Barbeque Downs",3,2,2,65,"Real Estate Services",6700
Apartment,Midrand,"Blue Hills",1,1,2,NULL,Zikhethele,6700
Apartment,Midrand,Carlswald,1,1,1,NULL,"CSi Property Group",7700
Apartment,Midrand,Carlswald,1,1,1,NULL,"Real Estate Services",21900
Apartment,Midrand,Carlswald,1,1,2,65,"Houss Rentals",14000
Apartment,Midrand,Carlswald,2,1,1,81,"EXP South Africa",7500
Apartment,Midrand,Carlswald,2,1,1,93,"RE/MAX One Waterfall",7500
Apartment,Midrand,Carlswald,2,1,2,101,"Firzt Realty Company",7400
Apartment,Midrand,Carlswald,2,2,1,141,"Real Estate Services",7600
Apartment,Midrand,Carlswald,2,2,2,69,"Houss Rentals",7400
Apartment,Midrand,Carlswald,3,1,2,65,"Real Estate Services",16000
Apartment,Midrand,Carlswald,3,2,2,101,"Evolate Real Estate",7500
Apartment,Midrand,Carlswald,3,2,2,110,"EXP South Africa",7600
Apartment,Midrand,Carlswald,3,2,2,118,"Houss Rentals",8300
Apartment,Midrand,"Carlswald North Estate",3,3,2,110,"RE/MAX One Waterfall",14000
Apartment,Midrand,"Country View",2,1,1,65,"GP Realty Group",6500
Apartment,Midrand,"Crowthorne AH",1,1,1,90,"Chas Everitt Waterfall",9299
Apartment,Midrand,"Crowthorne AH",1,1,2,NULL,"EXP South Africa",9300
Apartment,Midrand,"Crowthorne AH",1,1,2,NULL,"O-YES Properties",8500
Apartment,Midrand,"Crowthorne AH",2,2,2,89,"Renprop Residential",7967
Apartment,Midrand,"Erand Gardens",1,1,1,31,"GP Realty Group",7750
Apartment,Midrand,"Erand Gardens",1,1,1,64,"Plus Group Properties",7500
Apartment,Midrand,"Erand Gardens",1,1,1,72,"Real Estate Services",7600
Apartment,Midrand,"Erand Gardens",2,2,1,89,"Houss Rentals",7000
Apartment,Midrand,"Glen Austin AH",1,1,1,104,"Evolate Real Estate",15500
Apartment,Midrand,"Glen Austin AH",1,1,1,15,Mandated,16500
Apartment,Midrand,"Glen Austin AH",1,1,2,NULL,"IHS Property Management",7200
Apartment,Midrand,"Glen Austin AH",3,1,1,NULL,"Real Estate Services",5200
Apartment,Midrand,"Glen Austin AH",3,2,2,NULL,"Real Estate Services",5950
Apartment,Midrand,"Glen Austin AH",3,2,2,107,"Real Estate Services",6600
Apartment,Midrand,"Glen Austin AH",3,2,2,140,"Real Estate Services",13500
Apartment,Midrand,"Grand Central",1,1,1,NULL,"GP Realty Group",6500
Apartment,Midrand,"Halfway Gardens",1,2,1,101,"RE/MAX One Waterfall",6950
Apartment,Midrand,"Halfway Gardens",2,2,1,85,"Houss Rentals",9500
Apartment,Midrand,"Ivory Park",1,1,2,148,Zikhethele,2800
Apartment,Midrand,"Ivory Park",1,1,2,97,Zikhethele,2300
Apartment,Midrand,Kyalami,1,1,1,57,"Harprop Real Estate",9300
Apartment,Midrand,Kyalami,1,1,1,73,"AFHCO Holdings (Pty) Ltd Johannesburg",6600
Apartment,Midrand,Kyalami,1,1,2,97,"Real Estate Services",9300
Apartment,Midrand,Kyalami,2,1,2,74,"RE/MAX Infoglobe - Constantia Park",9300
Apartment,Midrand,"Midridge Park",2,2,1,71,"Real Estate Services",10000
Apartment,Midrand,Noordwyk,1,1,1,NULL,"RE/MAX One Waterfall",7950
Apartment,Midrand,Noordwyk,1,1,1,39,"CSi Property Group",7100
Apartment,Midrand,Noordwyk,1,1,1,40,"Houss Rentals",7950
Apartment,Midrand,Noordwyk,2,1,1,58,"CSi Property Group",7100
Apartment,Midrand,Noordwyk,2,3,2,NULL,Mandated,7950
Apartment,Midrand,Noordwyk,3,2,2,118,"EXP South Africa",6900
Apartment,Midrand,Noordwyk,3,2,2,89,"Real Estate Services",7100
Apartment,Midrand,Riversands,1,1,2,NULL,"O-YES Properties",6100
Apartment,Midrand,Riversands,3,1,1,NULL,"Real Estate Services",6100
Apartment,Midrand,"Riverside View",1,1,1,43,"Real Estate Services",3500
Apartment,Midrand,"Steyn City",1,1,1,187,"Evolate Real Estate",19000
Apartment,Midrand,"Steyn City",2,1,1,NULL,"AFHCO Holdings (Pty) Ltd Johannesburg",15000
Apartment,Midrand,"Steyn City",2,2,2,NULL,"RealNet RainMaker",18000
Apartment,Midrand,"Steyn City",3,1,1,59,"EXP South Africa",19500
Apartment,Midrand,Summerset,3,2,2,75,"Houss Rentals",7500
Apartment,Midrand,"Vorna Valley",1,1,1,NULL,"Real Estate Services",7500
Apartment,Midrand,"Vorna Valley",1,1,1,36,"CSi Property Group",7500
Apartment,Midrand,"Vorna Valley",2,2,2,69,"RE/MAX Infoglobe - Constantia Park",3700
Apartment,Midrand,Waterfall,1,1,1,NULL,"Aurum Realty",12700
Apartment,Midrand,Waterfall,1,1,1,NULL,"EXP South Africa",10500
Apartment,Midrand,Waterfall,1,1,1,NULL,"RE/MAX One Waterfall",10500
Apartment,Midrand,Waterfall,1,1,1,NULL,"RE/MAX One Waterfall",14000
Apartment,Midrand,Waterfall,1,1,1,NULL,"Seeff Sandton",17000
Apartment,Midrand,Waterfall,1,1,1,118,"Chas Everitt Waterfall",7200
Apartment,Midrand,Waterfall,1,1,1,118,Mandated,12000
Apartment,Midrand,Waterfall,1,1,1,118,"Real Estate Services",8700
Apartment,Midrand,Waterfall,1,1,1,53,"Houss Rentals",17000
Apartment,Midrand,Waterfall,1,1,1,56,"LuxLiv Property Group",21500
Apartment,Midrand,Waterfall,1,1,1,57,"Real Estate Services",14000
Apartment,Midrand,Waterfall,1,1,1,82,"Real Estate Services",10500
Apartment,Midrand,Waterfall,1,1,1,89,"Houss Rentals",13500
Apartment,Midrand,Waterfall,1,1,2,NULL,"EXP South Africa",11000
Apartment,Midrand,Waterfall,1,1,2,NULL,"RE/MAX One Waterfall",8800
Apartment,Midrand,Waterfall,1,1,2,NULL,"Real Estate Services",11000
Apartment,Midrand,Waterfall,1,1,2,NULL,"Seeff Sandton",14000
Apartment,Midrand,Waterfall,1,1,2,107,Mandated,17000
Apartment,Midrand,Waterfall,1,1,2,44,"GP Realty Group",12500
Apartment,Midrand,Waterfall,1,1,2,44,Mandated,12000
Apartment,Midrand,Waterfall,1,1,2,53,"CSi Property Group",13000
Apartment,Midrand,Waterfall,1,1,2,56,"Harprop Real Estate",17000
Apartment,Midrand,Waterfall,1,1,2,65,"Live Real Estate - Johannesburg North",9500
Apartment,Midrand,Waterfall,1,1,2,65,"LuxLiv Property Group",14000
Apartment,Midrand,Waterfall,1,1,2,81,"O-YES Properties",8500
Apartment,Midrand,Waterfall,1,2,1,101,"Propcore Real Estate",14000
Apartment,Midrand,Waterfall,2,1,1,118,"Real Estate Services",15000
Apartment,Midrand,Waterfall,2,1,1,55,"Real Estate Services",8700
Apartment,Midrand,Waterfall,2,1,2,15,Mandated,13000
Apartment,Midrand,Waterfall,2,1,2,53,"Real Estate Services",12500
Apartment,Midrand,Waterfall,2,1,2,60,"Houss Rentals",7000
Apartment,Midrand,Waterfall,2,2,1,116,"RE/MAX One Waterfall",10200
Apartment,Midrand,Waterfall,2,2,1,41,"Real Estate Services",22750
Apartment,Midrand,Waterfall,2,2,2,113,"Real Estate Services",11700
Apartment,Midrand,Waterfall,2,2,2,83,"EXP South Africa",11000
Apartment,Midrand,Waterfall,2,2,2,95,"Real Estate Services",12500
Apartment,Midrand,Waterfall,2,2,3,114,"Plus Group Properties",9000
Apartment,Midrand,Waterfall,3,2,2,45,"Harprop Real Estate",7800
Apartment,Midrand,Waterfall,3,2,2,69,"Houss Rentals",7800
Apartment,Midrand,Waterfall,3,2,2,74,"Houss Rentals",7200
Apartment,Midrand,"Waterfall Country Village",1,1,1,48,"Evolate Real Estate",10000
Apartment,Midrand,"Waterfall Heights",1,1,1,NULL,"Harprop Real Estate",14000
Apartment,Pretoria,"Andeon AH",1,1,1,NULL,"RE/MAX Property Merchants - Pretoria East, Mooikloof",5100
Apartment,Pretoria,"Andeon AH",1,1,1,75,"RE/MAX Town and Country Hatfield",5800
Apartment,Pretoria,Annlin,1,1,1,NULL,"Huurkor Hatfield",4360
Apartment,Pretoria,Annlin-Wes,1,1,1,64,"Huurkor (Pty) LTD - Sunnyside",6150
Apartment,Pretoria,Arcadia,1,1,1,NULL,"Pam Golding Properties - Pretoria Rentals",5090
Apartment,Pretoria,Arcadia,1,1,1,60,"EXP South Africa",5000
Apartment,Pretoria,Arcadia,1,1,2,NULL,"Huurkor Hatfield",13000
Apartment,Pretoria,Arcadia,1,1,2,NULL,"RE/MAX Property Merchants - Pretoria East, Mooikloof",4410
Apartment,Pretoria,Arcadia,1,1,2,65,"Huurkor (Pty) LTD - Sunnyside",5500
Apartment,Pretoria,Arcadia,1,1,2,69,"City Property",6810
Apartment,Pretoria,Arcadia,2,1,1,81,"Plus Group Properties",7500
Apartment,Pretoria,Arcadia,3,1,1,NULL,"Pam Golding Properties - Pretoria Rentals",6000
Apartment,Pretoria,"Baileys Muckleneuk",1,1,1,39,"RE/MAX Town and Country Hatfield",7600
Apartment,Pretoria,"Baileys Muckleneuk",1,2,1,40,"RE/MAX Town and Country Hatfield",7000
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,NULL,"Huurkor (Pty) LTD - Sunnyside",8444
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,NULL,"Just Sell Properties - North East",8900
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,NULL,"RE/MAX Infoglobe - Constantia Park",7200
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,NULL,"RE/MAX Infoglobe - Constantia Park",8200
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,NULL,"RE/MAX Property Merchants - Pretoria East, Mooikloof",8950
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,NULL,"RE/MAX Property Merchants - Pretoria East, Mooikloof",10500
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,NULL,"Real Estate Services",8700
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,NULL,"RealNet RainMaker",8500
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,NULL,"RealNet RainMaker",13300
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,107,"Plus Group Properties",8300
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,117,"iQ Real Estate",11000
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,122,"RE/MAX Capital",8000
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,28,"RE/MAX Property Merchants - Pretoria East, Mooikloof",12000
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,36,"RE/MAX Infoglobe - Constantia Park",8000
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,37,"IGrow Rentals",11500
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,45,"CSi Property Group",9500
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,58,"Keller Williams Edge",12000
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,60,"Huurkor Hatfield",8900
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,60,"Just Sell Properties - North East",13000
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,69,"RE/MAX Capital",8350
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,76,"IGrow Rentals",10000
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,83,"Just Sell Properties - North East",10000
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,94,"IGrow Rentals",7888
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,2,NULL,"Mountain Estates",10000
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,2,NULL,"RE/MAX Capital",7800
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,2,NULL,"RE/MAX Capital",11000
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,2,1,"Huurkor Hatfield",10000
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,2,100,"Just Sell Properties - North East",13000
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,2,42,"CSi Property Group",12000
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,2,55,"RE/MAX Property Merchants - Pretoria East, Mooikloof",8350
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,2,58,"RE/MAX Property Merchants - Pretoria East, Mooikloof",10500
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,2,65,"Keller Williams Edge",7700
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,2,65,"RE/MAX Property Merchants - Pretoria East, Mooikloof",15000
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,3,NULL,"Huurkor Hatfield",10000
Apartment,Pretoria,"Blyde Riverwalk Estate",1,2,1,NULL,"RealNet RainMaker",13500
Apartment,Pretoria,"Blyde Riverwalk Estate",1,2,1,67,"RE/MAX Property Merchants - Pretoria East, Mooikloof",11000
Apartment,Pretoria,"Blyde Riverwalk Estate",2,1,1,NULL,"BC Rentals & Sales",10000
Apartment,Pretoria,"Blyde Riverwalk Estate",2,1,1,NULL,"Trafalgar Property Management - Pretoria",8300
Apartment,Pretoria,"Blyde Riverwalk Estate",2,1,1,50,"RE/MAX Infoglobe - Constantia Park",8200
Apartment,Pretoria,"Blyde Riverwalk Estate",2,1,1,60,"Trafalgar Property Management - Pretoria",13000
Apartment,Pretoria,"Blyde Riverwalk Estate",2,1,1,65,"Real Estate Services",10500
Apartment,Pretoria,"Blyde Riverwalk Estate",2,1,1,67,"RE/MAX Infoglobe - Constantia Park",8200
Apartment,Pretoria,"Blyde Riverwalk Estate",2,2,1,40,"Keller Williams Edge",8000
Apartment,Pretoria,"Blyde Riverwalk Estate",2,2,2,123,"RealNet RainMaker",14000
Apartment,Pretoria,"Blyde Riverwalk Estate",3,1,1,64,"Just Sell Properties - North East",8500
Apartment,Pretoria,"Boardwalk Villas",1,1,1,40,"Mirinda Opperman Realtors",9500
Apartment,Pretoria,Booysens,1,1,2,67,"RE/MAX Town and Country Hatfield",3500
Apartment,Pretoria,Brooklyn,1,1,1,NULL,"EXP South Africa",8990
Apartment,Pretoria,Brooklyn,1,1,1,NULL,"Just Sell Properties - North East",9500
Apartment,Pretoria,Brooklyn,1,1,1,110,"Huurkor (Pty) LTD - Sunnyside",7500
Apartment,Pretoria,Brooklyn,1,1,1,43,"RE/MAX Infoglobe - Constantia Park",4950
Apartment,Pretoria,Brooklyn,1,1,1,46,"EXP South Africa",18990
Apartment,Pretoria,Brooklyn,1,1,1,46,Zikhethele,10489
Apartment,Pretoria,Brooklyn,1,1,1,54,"RE/MAX Infoglobe - Constantia Park",18990
Apartment,Pretoria,Brooklyn,1,1,1,55,"EXP South Africa",9990
Apartment,Pretoria,Brooklyn,1,1,1,74,"Huurkor Hatfield",11990
Apartment,Pretoria,Brooklyn,1,1,1,79,"Mountain Estates",9990
Apartment,Pretoria,Brooklyn,1,1,2,NULL,"RE/MAX Property Merchants - Pretoria East, Mooikloof",10800
Apartment,Pretoria,Brooklyn,1,1,2,50,"RE/MAX Infoglobe - Constantia Park",14500
Apartment,Pretoria,Brooklyn,1,1,2,56,"Just Sell Properties - North East",19990
